ICD9CM,ICD10CM,FLAG
821.10,S72.90XC,10000
821.11,S72.309B,10000
821.11,S72.309C,10000
821.20,S72.409A,10000
821.21,S72.413A,10000
821.21,S72.416A,10000
821.22,S72.443A,10000
821.22,S72.446A,10000
821.23,S72.453A,10000
821.23,S72.456A,10000
821.29,S72.499A,10000
821.30,S72.409B,10000
821.30,S72.409C,10000
821.31,S72.413B,10000
821.31,S72.413C,10000
821.31,S72.416B,10000
821.31,S72.416C,10000
821.32,S72.443B,10000
821.32,S72.443C,10000
821.32,S72.446B,10000
821.32,S72.446C,10000
821.33,S72.453B,10000
821.33,S72.453C,10000
821.33,S72.456B,10000
821.33,S72.456C,10000
821.39,S72.499B,10000
821.39,S72.499C,10000
822.0,S82.009A,10000
822.1,S82.009B,10000
822.1,S82.009C,10000
823.00,S82.109A,10000
823.01,S82.839A,10000
823.02,S82.101A,10111
823.02,S82.102A,10121
823.02,S82.831A,10112
823.02,S82.832A,10122
823.10,S82.109B,10000
823.10,S82.109C,10000
823.11,S82.839B,10000
823.11,S82.839C,10000
823.12,S82.101B,10111
823.12,S82.102B,10121
823.12,S82.831B,10112
823.12,S82.832B,10122
823.20,S82.209A,10000
823.21,S82.409A,10000
823.22,S82.201A,10111
823.22,S82.202A,10121
823.22,S82.401A,10112
823.22,S82.402A,10122
823.30,S82.209B,10000
823.30,S82.209C,10000
823.31,S82.409B,10000
823.31,S82.409C,10000
823.32,S82.201B,10111
823.32,S82.202B,10121
823.32,S82.401B,10112
823.32,S82.402B,10122
823.40,S82.169A,10000
823.40,S82.319A,10000
823.41,S82.819A,10000
823.41,S82.829A,10000
823.42,S82.161A,10111
823.42,S82.162A,10131
823.42,S82.311A,10121
823.42,S82.312A,10141
823.42,S82.811A,10112
823.42,S82.812A,10132
823.42,S82.821A,10122
823.42,S82.822A,10142
823.80,S82.201A,10000
823.81,S82.401A,10000
823.82,S82.201A,10111
823.82,S82.202A,10121
823.82,S82.401A,10112
823.82,S82.402A,10122
823.90,S82.201B,10000
823.90,S82.201C,10000
823.91,S82.401B,10000
823.91,S82.401C,10000
823.92,S82.201B,10111
823.92,S82.202B,10121
823.92,S82.401B,10112
823.92,S82.402B,10122
824.0,S82.53XA,10000
824.0,S82.56XA,10000
824.1,S82.53XB,10000
824.1,S82.53XC,10000
824.1,S82.56XB,10000
824.1,S82.56XC,10000
824.2,S82.63XA,10000
824.2,S82.66XA,10000
824.3,S82.63XB,10000
824.3,S82.63XC,10000
824.3,S82.66XB,10000
824.3,S82.66XC,10000
824.4,S82.843A,10000
824.4,S82.846A,10000
824.5,S82.843B,10000
824.5,S82.843C,10000
824.5,S82.846B,10000
824.5,S82.846C,10000
824.6,S82.853A,10000
824.6,S82.856A,10000
824.7,S82.853B,10000
824.7,S82.853C,10000
824.7,S82.856B,10000
824.7,S82.856C,10000
824.8,S82.899A,10000
824.9,S82.899B,10000
824.9,S82.899C,10000
825.0,S92.009A,10000
825.0,S99.009A,10000
825.0,S99.019A,10000
825.0,S99.029A,10000
825.0,S99.039A,10000
825.0,S99.049A,10000
825.0,S99.099A,10000
825.1,S92.009B,10000
825.1,S99.009B,10000
825.1,S99.019B,10000
825.1,S99.029B,10000
825.1,S99.039B,10000
825.1,S99.049B,10000
825.1,S99.099B,10000
825.20,S92.819A,10000
825.20,S92.909A,10000
825.21,S92.109A,10000
825.22,S92.253A,10000
825.22,S92.256A,10000
825.23,S92.213A,10000
825.23,S92.216A,10000
825.24,S92.223A,10000
825.24,S92.226A,10000
825.24,S92.233A,10000
825.24,S92.236A,10000
825.24,S92.243A,10000
825.24,S92.246A,10000
825.25,S92.309A,10000
825.25,S99.109A,10000
825.25,S99.119A,10000
825.25,S99.129A,10000
825.25,S99.139A,10000
825.25,S99.149A,10000
825.25,S99.199A,10000
825.29,S92.201A,10000
825.29,S92.201A,10111
825.29,S92.202A,10000
825.29,S92.202A,10121
825.29,S92.209A,10000
825.29,S92.301A,10112
825.29,S92.302A,10122
825.30,S92.819B,10000
825.30,S92.909B,10000
825.31,S92.109B,10000
825.32,S92.253B,10000
825.32,S92.256B,10000
825.33,S92.213B,10000
825.33,S92.216B,10000
825.34,S92.223B,10000
825.34,S92.226B,10000
825.34,S92.233B,10000
825.34,S92.236B,10000
825.34,S92.243B,10000
825.34,S92.246B,10000
825.35,S92.309B,10000
825.35,S99.109B,10000
825.35,S99.119B,10000
825.35,S99.129B,10000
825.35,S99.139B,10000
825.35,S99.149B,10000
825.35,S99.199B,10000
825.39,S92.201B,10000
825.39,S92.201B,10111
825.39,S92.202B,10000
825.39,S92.202B,10121
825.39,S92.209B,10000
825.39,S92.301B,10112
825.39,S92.302B,10122
826.0,S92.403A,10000
826.0,S92.406A,10000
826.0,S92.503A,10000
826.0,S92.506A,10000
826.1,S92.403B,10000
826.1,S92.406B,10000
826.1,S92.503B,10000
826.1,S92.506B,10000
827.0,S82.90XA,10000
827.1,S82.90XB,10000
828.0,S22.20XA,10133
828.0,S22.49XA,10132
828.0,S42.90XA,10122
828.0,S52.90XA,10122
828.0,S72.90XA,10121
828.0,S72.90XA,10131
828.0,S72.91XA,10111
828.0,S72.92XA,10112
828.0,S82.90XA,10121
828.0,S82.90XA,10131
828.0,S82.91XA,10111
828.0,S82.92XA,10112
828.1,S22.20XB,10133
828.1,S22.49XB,10132
828.1,S42.90XB,10122
828.1,S52.90XB,10122
828.1,S72.90XE,10121
828.1,S72.90XE,10131
828.1,S72.91XE,10111
828.1,S72.92XE,10112
828.1,S82.90XB,10121
828.1,S82.90XB,10131
828.1,S82.91XB,10111
828.1,S82.92XB,10112
829.0,T14.8XXA,10000
829.1,T14.8XXA,10000
830.0,S03.00XA,10000
830.0,S03.01XA,10000
830.0,S03.02XA,10000
830.0,S03.03XA,10000
830.1,S01.409A,10112
830.1,S03.00XA,10111
831.00,S43.006A,10000
831.01,S43.016A,10000
831.02,S43.026A,10000
831.03,S43.036A,10000
831.04,S43.109A,10000
831.09,S43.086A,10000
831.10,S41.009A,10112
831.10,S43.006A,10111
831.11,S41.109A,10112
831.11,S43.016A,10111
831.12,S41.109A,10112
831.12,S43.026A,10111
831.13,S41.109A,10112
831.13,S43.036A,10111
831.14,S41.009A,10112
831.14,S43.109A,10111
831.19,S41.009A,10112
831.19,S43.086A,10111
832.00,S53.006A,10000
832.00,S53.106A,10000
832.01,S53.016A,10000
832.01,S53.116A,10000
832.02,S53.026A,10000
832.03,S53.136A,10000
832.04,S53.146A,10000
832.09,S53.096A,10000
832.09,S53.196A,10000
832.10,S51.009A,10112
832.10,S53.006A,10111
832.10,S53.106A,10111
832.11,S51.009A,10112
832.11,S53.016A,10111
832.11,S53.116A,10111
832.12,S51.009A,10112
832.12,S53.026A,10111
832.13,S51.009A,10112
832.13,S53.136A,10111
832.14,S51.009A,10112
832.14,S53.146A,10111
832.19,S51.009A,10112
832.19,S53.096A,10111
832.19,S53.196A,10111
832.2,S53.033A,10000
833.00,S63.006A,10000
833.01,S63.016A,10000
833.02,S63.026A,10000
833.03,S63.036A,10000
833.04,S63.056A,10000
833.05,S63.066A,10000
833.09,S63.076A,10000
833.09,S63.096A,10000
833.10,S61.509A,10112
833.10,S63.006A,10111
833.11,S61.509A,10112
833.11,S63.016A,10111
833.12,S61.509A,10112
833.12,S63.026A,10111
833.13,S61.509A,10112
833.13,S63.036A,10111
833.14,S61.509A,10112
833.14,S63.046A,10111
833.14,S63.056A,10111
833.15,S61.509A,10112
833.15,S63.066A,10111
833.19,S61.509A,10112
833.19,S63.076A,10111
833.19,S63.096A,10111
834.00,S63.106A,10000
834.00,S63.259A,10000
834.01,S63.116A,10000
834.01,S63.269A,10000
834.02,S63.126A,10000
834.02,S63.279A,10000
834.02,S63.289A,10000
834.02,S63.299A,10000
834.10,S61.009A,10112
834.10,S61.209A,10122
834.10,S63.106A,10111
834.10,S63.259A,10121
834.11,S61.409A,10112
834.11,S63.116A,10111
834.11,S63.269A,10111
834.12,S61.009A,10112
834.12,S61.209A,10122
834.12,S63.126A,10111
834.12,S63.279A,10121
835.00,S73.006A,10000
835.01,S73.016A,10000
835.02,S73.026A,10000
835.03,S73.036A,10000
835.10,S71.009A,10112
835.10,S73.006A,10111
835.11,S71.009A,10112
835.11,S73.016A,10111
835.12,S71.009A,10112
835.12,S73.026A,10111
835.13,S71.009A,10112
835.13,S73.036A,10111
836.0,S83.219A,10000
836.0,S83.249A,10000
836.1,S83.289A,10000
836.2,S83.209A,10000
836.2,S83.30XA,10000
836.3,S83.006A,10000
836.4,S81.009A,10112
836.4,S83.006A,10111
836.50,S83.106A,10000
836.51,S83.116A,10000
836.52,S83.126A,10000
836.53,S83.136A,10000
836.54,S83.146A,10000
836.59,S83.196A,10000
836.60,S81.009A,10112
836.60,S83.106A,10111
836.61,S81.009A,10112
836.61,S83.116A,10111
836.62,S81.009A,10112
836.62,S83.126A,10111
836.63,S81.009A,10112
836.63,S83.136A,10111
836.64,S81.009A,10112
836.64,S83.146A,10111
836.69,S81.009A,10112
836.69,S83.196A,10111
837.0,S93.06XA,10000
837.1,S91.009A,10112
837.1,S93.06XA,10111
838.00,S93.306A,10000
838.01,S93.316A,10000
838.02,S93.316A,10000
838.03,S93.326A,10000
838.04,S93.336A,10000
838.05,S93.129A,10000
838.06,S93.119A,10000
838.09,S93.106A,10000
838.09,S93.336A,10000
838.10,S91.309A,10112
838.10,S93.306A,10111
838.11,S91.309A,10112
838.11,S93.316A,10111
838.12,S91.309A,10112
838.12,S93.316A,10111
838.13,S91.309A,10112
838.13,S93.326A,10111
838.14,S91.309A,10112
838.14,S93.336A,10111
838.15,S91.309A,10112
838.15,S93.129A,10111
838.16,S91.109A,10112
838.16,S93.119A,10111
838.19,S91.109A,10112
838.19,S93.336A,10111
839.00,S13.101A,10000
839.01,S13.111A,10000
839.02,S13.121A,10000
839.03,S13.131A,10000
839.04,S13.141A,10000
839.05,S13.151A,10000
839.06,S13.161A,10000
839.07,S13.171A,10000
839.07,S13.181A,10000
839.08,S13.101A,10000
839.10,S11.90XA,10112
839.10,S13.101A,10111
839.11,S11.90XA,10112
839.11,S13.111A,10111
839.12,S11.90XA,10112
839.12,S13.121A,10111
839.13,S11.90XA,10112
839.13,S13.131A,10111
839.14,S11.90XA,10112
839.14,S13.141A,10111
839.15,S11.90XA,10112
839.15,S13.151A,10111
839.16,S11.90XA,10112
839.16,S13.161A,10111
839.17,S11.90XA,10112
839.17,S13.171A,10111
839.17,S13.181A,10111
839.18,S11.90XA,10112
839.18,S13.101A,10111
839.20,S33.101A,10000
839.21,S23.101A,10000
839.30,S31.000A,10112
839.30,S33.101A,10111
839.31,S21.209A,10112
839.31,S23.101A,10111
839.40,S23.20XA,10000
839.41,S33.2XXA,10000
839.42,S33.2XXA,10000
839.49,S33.39XA,10000
839.50,S23.20XA,10111
839.50,S31.000A,10112
839.51,S31.000A,10112
839.51,S33.2XXA,10111
839.52,S31.000A,10112
839.52,S33.2XXA,10111
839.59,S31.000A,10112
839.59,S33.39XA,10111
839.61,S43.206A,10000
839.69,S03.1XXA,10000
839.69,S33.39XA,10000
839.71,S21.109A,10112
839.71,S43.206A,10111
839.79,S31.000A,10112
839.79,S33.39XA,10111
839.8,T14.90XA,10000
839.9,T14.90XA,10000
840.0,S43.50XA,10000
840.1,S43.80XA,10000
840.2,S43.419A,10000
840.3,S43.80XA,10000
840.4,S43.429A,10000
840.5,S43.80XA,10000
840.6,S43.80XA,10000
840.7,S43.439A,10000
840.8,S43.499A,10000
840.8,S46.019A,10000
840.8,S46.119A,10000
840.8,S46.819A,10000
840.9,S43.409A,10000
840.9,S46.919A,10000
841.0,S53.439A,10000
841.1,S53.449A,10000
841.2,S53.419A,10000
841.3,S53.429A,10000
841.8,S53.499A,10000
841.9,S53.409A,10000
841.9,S56.919A,10000
842.00,S63.509A,10000
842.00,S66.919A,10000
842.01,S63.519A,10000
842.02,S63.329A,10000
842.02,S63.529A,10000
842.09,S63.599A,10000
842.10,S63.90XA,10000
842.10,S66.919A,10000
842.11,S63.8X9A,10000
842.12,S63.649A,10000
842.12,S63.659A,10000
842.13,S63.629A,10000
842.13,S63.639A,10000
842.19,S63.8X9A,10000
843.0,S73.119A,10000
843.1,S73.129A,10000
843.8,S73.199A,10000
843.9,S73.109A,10000
843.9,S76.919A,10000
844.0,S83.429A,10000
844.1,S83.419A,10000
844.2,S83.509A,10000
844.3,S83.60XA,10000
844.8,S83.8X9A,10000
844.8,S86.819A,10000
844.9,S83.90XA,10000
844.9,S86.919A,10000
845.00,S93.409A,10000
845.00,S96.919A,10000
845.01,S93.429A,10000
845.02,S93.419A,10000
845.03,S93.439A,10000
845.09,S86.019A,10000
845.09,S93.499A,10000
845.10,S93.609A,10000
845.10,S96.919A,10000
845.11,S93.629A,10000
845.12,S93.529A,10000
845.13,S93.519A,10000
845.19,S93.699A,10000
846.0,S33.8XXA,10000
846.1,S33.6XXA,10000
846.2,S33.8XXA,10000
846.3,S33.8XXA,10000
846.8,S33.8XXA,10000
846.9,S33.9XXA,10000
847.0,S13.4XXA,10000
847.0,S13.8XXA,10000
847.1,S23.3XXA,10000
847.1,S23.8XXA,10000
847.2,S33.5XXA,10000
847.3,S33.8XXA,10000
847.4,S33.8XXA,10000
847.9,S23.9XXA,10000
848.0,S03.8XXA,10000
848.1,S03.40XA,10000
848.1,S03.41XA,10000
848.1,S03.42XA,10000
848.1,S03.43XA,10000
848.2,S13.5XXA,10000
848.3,S23.41XA,10000
848.40,S23.429A,10000
848.41,S23.420A,10000
848.42,S23.421A,10000
848.49,S23.428A,10000
848.5,S33.8XXA,10000
848.8,S03.9XXA,10000
848.8,S29.019A,10000
848.8,S39.011A,10000
848.9,T14.90XA,10000
850.0,S06.0X0A,10000
850.11,S06.0X1A,10000
850.12,NoD.x,11000
850.2,NoD.x,11000
850.3,NoD.x,11000
850.4,NoD.x,11000
850.5,S06.0X9A,10000
850.9,S06.0X0A,10000
851.00,S06.330A,10000
851.01,S06.330A,10000
851.02,S06.331A,10000
851.03,S06.333A,10000
851.04,S06.335A,10000
851.05,S06.336A,10000
851.06,S06.339A,10000
851.09,S06.330A,10000
851.10,S01.90XA,10112
851.10,S06.330A,10111
851.11,S01.90XA,10112
851.11,S06.330A,10111
851.12,S01.90XA,10112
851.12,S06.331A,10111
851.12,S06.332A,10111
851.13,S01.90XA,10112
851.13,S06.333A,10111
851.13,S06.334A,10111
851.14,S01.90XA,10112
851.14,S06.335A,10111
851.15,S01.90XA,10112
851.15,S06.336A,10111
851.15,S06.337A,10111
851.15,S06.338A,10111
851.16,S01.90XA,10112
851.16,S06.339A,10111
851.19,S01.90XA,10112
851.19,S06.330A,10111
851.19,S06.339A,10111
851.20,S06.330A,10000
851.21,S06.330A,10000
851.22,S06.331A,10000
851.23,S06.333A,10000
851.24,S06.335A,10000
851.25,S06.336A,10000
851.26,S06.339A,10000
851.29,S06.330A,10000
851.29,S06.339A,10000
851.30,S01.90XA,10112
851.30,S06.330A,10111
851.31,S01.90XA,10112
851.31,S06.330A,10111
851.32,S01.90XA,10112
851.32,S06.331A,10111
851.32,S06.332A,10111
851.33,S01.90XA,10112
851.33,S06.333A,10111
851.33,S06.334A,10111
851.34,S01.90XA,10112
851.34,S06.335A,10111
851.35,S01.90XA,10112
851.35,S06.336A,10111
851.35,S06.337A,10111
851.35,S06.338A,10111
851.36,S01.90XA,10112
851.36,S06.339A,10111
851.39,S01.90XA,10112
851.39,S06.330A,10111
851.40,S06.370A,10000
851.40,S06.380A,10000
851.41,S06.370A,10000
851.41,S06.380A,10000
851.42,S06.371A,10000
851.42,S06.372A,10000
851.42,S06.381A,10000
851.42,S06.382A,10000
851.43,S06.373A,10000
851.43,S06.374A,10000
851.43,S06.383A,10000
851.43,S06.384A,10000
851.44,S06.375A,10000
851.44,S06.385A,10000
851.45,S06.376A,10000
851.45,S06.377A,10000
851.45,S06.378A,10000
851.45,S06.386A,10000
851.45,S06.387A,10000
851.45,S06.388A,10000
851.46,S06.379A,10000
851.46,S06.389A,10000
851.49,S06.370A,10000
851.49,S06.380A,10000
851.50,S01.90XA,10112
851.50,S06.370A,10111
851.50,S06.380A,10111
851.51,S01.90XA,10112
851.51,S06.370A,10111
851.51,S06.380A,10111
851.52,S01.90XA,10112
851.52,S06.371A,10111
851.52,S06.372A,10111
851.52,S06.381A,10111
851.52,S06.382A,10111
851.53,S01.90XA,10112
851.53,S06.373A,10111
851.53,S06.374A,10111
851.53,S06.383A,10111
851.53,S06.384A,10111
851.54,S01.90XA,10112
851.54,S06.375A,10111
851.54,S06.385A,10111
851.55,S01.90XA,10112
851.55,S06.376A,10111
851.55,S06.377A,10111
851.55,S06.378A,10111
851.55,S06.386A,10111
851.55,S06.387A,10111
851.55,S06.388A,10111
851.56,S01.90XA,10112
851.56,S06.379A,10111
851.56,S06.389A,10111
851.59,S01.90XA,10112
851.59,S06.370A,10111
851.59,S06.380A,10111
851.60,S06.370A,10000
851.60,S06.380A,10000
851.61,S06.370A,10000
851.61,S06.380A,10000
851.62,S06.371A,10000
851.62,S06.372A,10000
851.62,S06.381A,10000
851.62,S06.382A,10000
851.63,S06.373A,10000
851.63,S06.374A,10000
851.63,S06.383A,10000
851.63,S06.384A,10000
851.64,S06.375A,10000
851.64,S06.385A,10000
851.65,S06.376A,10000
851.65,S06.377A,10000
851.65,S06.378A,10000
851.65,S06.386A,10000
851.65,S06.387A,10000
851.65,S06.388A,10000
851.66,S06.379A,10000
851.66,S06.389A,10000
851.69,S06.370A,10000
851.69,S06.380A,10000
851.70,S01.90XA,10112
851.70,S06.370A,10111
851.70,S06.380A,10111
851.71,S01.90XA,10112
851.71,S06.370A,10111
851.71,S06.380A,10111
851.72,S01.90XA,10112
851.72,S06.371A,10111
851.72,S06.372A,10111
851.72,S06.381A,10111
851.72,S06.382A,10111
851.73,S01.90XA,10112
851.73,S06.373A,10111
851.73,S06.374A,10111
851.73,S06.383A,10111
851.73,S06.384A,10111
851.74,S01.90XA,10112
851.74,S06.375A,10111
851.74,S06.385A,10111
851.75,S01.90XA,10112
851.75,S06.376A,10111
851.75,S06.377A,10111
851.75,S06.378A,10111
851.75,S06.386A,10111
851.75,S06.387A,10111
851.75,S06.388A,10111
851.76,S01.90XA,10112
851.76,S06.379A,10111
851.76,S06.389A,10111
851.79,S01.90XA,10112
851.79,S06.370A,10111
851.79,S06.380A,10111
851.80,S06.330A,10000
851.81,S06.330A,10000
851.82,S06.331A,10000
851.82,S06.332A,10000
851.83,S06.333A,10000
851.83,S06.334A,10000
851.84,S06.335A,10000
851.85,S06.336A,10000
851.85,S06.337A,10000
851.86,S06.339A,10000
851.89,S06.330A,10000
851.90,S01.90XA,10112
851.90,S06.330A,10111
851.91,S01.90XA,10112
851.91,S06.330A,10111
851.92,S01.90XA,10112
851.92,S06.331A,10111
851.92,S06.332A,10111
851.93,S01.90XA,10112
851.93,S06.333A,10111
851.93,S06.334A,10111
851.94,S01.90XA,10112
851.94,S06.335A,10111
851.95,S01.90XA,10112
851.95,S06.336A,10111
851.95,S06.337A,10111
851.95,S06.338A,10111
851.96,S01.90XA,10112
851.96,S06.339A,10111
851.99,S01.90XA,10112
851.99,S06.330A,10111
852.00,S06.6X0A,10000
852.01,S06.6X0A,10000
852.02,S06.6X1A,10000
852.02,S06.6X2A,10000
852.03,S06.6X3A,10000
852.03,S06.6X4A,10000
852.04,S06.6X5A,10000
852.05,S06.6X6A,10000
852.05,S06.6X7A,10000
852.05,S06.6X8A,10000
852.06,S06.6X9A,10000
852.09,S06.6X0A,10000
852.09,S06.6X9A,10000
852.10,S06.6X0A,10000
852.11,S01.90XA,10112
852.11,S06.6X0A,10111
852.12,S01.90XA,10112
852.12,S06.6X1A,10111
852.12,S06.6X2A,10111
852.13,S01.90XA,10112
852.13,S06.6X3A,10111
852.13,S06.6X4A,10111
852.14,S01.90XA,10112
852.14,S06.6X5A,10111
852.15,S01.90XA,10112
852.15,S06.6X6A,10111
852.15,S06.6X7A,10111
852.15,S06.6X8A,10111
852.16,S01.90XA,10112
852.16,S06.6X9A,10111
852.19,S01.90XA,10112
852.19,S06.6X0A,10111
852.19,S06.6X9A,10111
852.20,S06.5X0A,10000
852.21,S06.5X0A,10000
852.22,S06.5X1A,10000
852.22,S06.5X2A,10000
852.23,S06.5X3A,10000
852.23,S06.5X4A,10000
852.24,S06.5X5A,10000
852.25,S06.5X6A,10000
852.25,S06.5X7A,10000
852.25,S06.5X8A,10000
852.26,S06.5X9A,10000
852.29,S06.5X0A,10000
852.29,S06.5X9A,10000
852.30,S01.90XA,10112
852.30,S06.5X0A,10111
852.31,S01.90XA,10112
852.31,S06.5X0A,10111
852.32,S01.90XA,10112
852.32,S06.5X1A,10111
852.32,S06.5X2A,10111
852.33,S01.90XA,10112
852.33,S06.5X3A,10111
852.33,S06.5X4A,10111
852.34,S01.90XA,10112
852.34,S06.5X5A,10111
852.35,S01.90XA,10112
852.35,S06.5X6A,10111
852.35,S06.5X7A,10111
852.35,S06.5X8A,10111
852.36,S01.90XA,10112
852.36,S06.5X9A,10111
852.39,S01.90XA,10112
852.39,S06.5X0A,10111
852.39,S06.5X9A,10111
852.40,S06.4X0A,10000
852.41,S06.4X0A,10000
852.42,S06.4X1A,10000
852.42,S06.4X2A,10000
852.43,S06.4X3A,10000
852.43,S06.4X4A,10000
852.44,S06.4X5A,10000
852.45,S06.4X6A,10000
852.45,S06.4X7A,10000
852.45,S06.4X8A,10000
852.46,S06.4X9A,10000
852.49,S06.4X0A,10000
852.49,S06.4X9A,10000
852.50,S01.90XA,10112
852.50,S06.4X0A,10111
852.51,S01.90XA,10112
852.51,S06.4X0A,10111
852.52,S01.90XA,10112
852.52,S06.4X1A,10111
852.52,S06.4X2A,10111
852.53,S01.90XA,10112
852.53,S06.4X3A,10111
852.53,S06.4X4A,10111
852.54,S01.90XA,10112
852.54,S06.4X5A,10111
852.55,S01.90XA,10112
852.55,S06.4X6A,10111
852.55,S06.4X7A,10111
852.55,S06.4X8A,10111
852.56,S01.90XA,10112
852.56,S06.4X9A,10111
852.59,S01.90XA,10112
852.59,S06.4X0A,10111
852.59,S06.4X9A,10111
853.00,S06.360A,10000
853.01,S06.360A,10000
853.02,S06.361A,10000
853.02,S06.362A,10000
853.03,S06.363A,10000
853.03,S06.364A,10000
853.04,S06.365A,10000
853.05,S06.366A,10000
853.05,S06.367A,10000
853.05,S06.368A,10000
853.06,S06.369A,10000
853.09,S06.360A,10000
853.09,S06.369A,10000
853.10,S01.90XA,10112
853.10,S06.360A,10111
853.11,S01.90XA,10112
853.11,S06.360A,10111
853.12,S01.90XA,10112
853.12,S06.361A,10111
853.12,S06.362A,10111
853.13,S01.90XA,10112
853.13,S06.363A,10111
853.13,S06.364A,10111
853.14,S01.90XA,10112
853.14,S06.365A,10111
853.15,S01.90XA,10112
853.15,S06.366A,10111
853.15,S06.367A,10111
853.15,S06.368A,10111
853.16,S01.90XA,10112
853.16,S06.369A,10111
853.19,S01.90XA,10112
853.19,S06.360A,10111
853.19,S06.369A,10111
854.00,S06.890A,10000
854.01,S06.1X0A,10000
854.01,S06.890A,10000
854.01,S06.9X0A,10000
854.02,S06.1X1A,10000
854.02,S06.1X2A,10000
854.02,S06.9X1A,10000
854.02,S06.9X2A,10000
854.03,S06.1X3A,10000
854.03,S06.1X4A,10000
854.03,S06.9X3A,10000
854.03,S06.9X4A,10000
854.04,S06.1X5A,10000
854.04,S06.9X5A,10000
854.05,S06.1X6A,10000
854.05,S06.1X7A,10000
854.05,S06.1X8A,10000
854.05,S06.9X6A,10000
854.06,S06.1X9A,10000
854.06,S06.9X9A,10000
854.09,S06.0X0A,10112
854.09,S06.890A,10111
854.10,S01.90XA,10112
854.10,S06.890A,10111
854.11,S01.90XA,10112
854.11,S06.890A,10111
854.12,S01.90XA,10112
854.12,S06.891A,10111
854.12,S06.892A,10111
854.13,S01.90XA,10112
854.13,S06.893A,10111
854.13,S06.894A,10111
854.14,S01.90XA,10112
854.14,S06.895A,10111
854.15,S01.90XA,10112
854.15,S06.896A,10111
854.15,S06.897A,10111
854.15,S06.898A,10111
854.16,S01.90XA,10112
854.16,S06.899A,10111
854.19,S01.90XA,10112
854.19,S06.890A,10111
854.19,S06.899A,10111
860.0,S27.0XXA,10000
860.1,S21.309A,10112
860.1,S27.0XXA,10111
860.2,S27.1XXA,10000
860.3,S21.309A,10112
860.3,S27.1XXA,10111
860.4,S27.2XXA,10000
860.5,S21.309A,10112
860.5,S27.2XXA,10111
861.00,S26.10XA,10000
861.00,S26.90XA,10000
861.00,S26.99XA,10000
861.01,S26.91XA,10000
861.02,S26.92XA,10000
861.03,S26.92XA,10000
861.10,S21.309A,10112
861.10,S26.90XA,10111
861.11,S21.309A,10112
861.11,S26.91XA,10111
861.12,S21.309A,10112
861.12,S26.020A,10111
861.12,S26.92XA,10111
861.13,S21.309A,10112
861.13,S26.021A,10111
861.13,S26.022A,10111
861.20,S27.309A,10000
861.21,S27.329A,10000
861.22,S27.339A,10000
861.30,S21.309A,10112
861.30,S27.309A,10111
861.31,S21.309A,10112
861.31,S27.329A,10111
861.32,S21.309A,10112
861.32,S27.339A,10111
862.0,S27.809A,10000
862.1,S21.309A,10112
862.1,S27.809A,10111
862.21,S27.409A,10000
862.22,S27.819A,10000
862.29,S27.899A,10000
862.31,S21.309A,10112
862.31,S27.409A,10111
862.32,S21.309A,10112
862.32,S27.813A,10111
862.39,S21.309A,10112
862.39,S27.893A,10111
862.8,S27.9XXA,10000
862.9,S21.309A,10112
862.9,S27.9XXA,10111
863.0,S36.30XA,10000
863.1,S31.609A,10112
863.1,S36.30XA,10111
863.20,S36.409A,10000
863.21,S36.400A,10000
863.29,S36.408A,10000
863.30,S31.609A,10112
863.30,S36.409A,10111
863.31,S31.609A,10112
863.31,S36.400A,10111
863.39,S31.609A,10112
863.39,S36.408A,10111
863.40,S36.509A,10000
863.41,S36.500A,10000
863.42,S36.501A,10000
863.43,S36.502A,10000
863.44,S36.503A,10000
863.45,S36.60XA,10000
863.46,S36.508A,10000
863.49,S36.508A,10000
863.50,S31.609A,10112
863.50,S36.509A,10111
863.51,S31.609A,10112
863.51,S36.500A,10111
863.52,S31.609A,10112
863.52,S36.501A,10111
863.53,S31.609A,10112
863.53,S36.502A,10111
863.54,S31.609A,10112
863.54,S36.503A,10111
863.55,S31.609A,10112
863.55,S36.60XA,10111
863.56,S31.609A,10112
863.56,S36.508A,10111
863.59,S31.609A,10112
863.59,S36.508A,10111
863.80,S36.90XA,10000
863.81,S36.200A,10000
863.82,S36.201A,10000
863.83,S36.202A,10000
863.84,S36.209A,10000
863.85,S36.899A,10000
863.89,S36.899A,10000
863.90,S31.609A,10112
863.90,S36.90XA,10111
863.91,S31.609A,10112
863.91,S36.200A,10111
863.92,S31.609A,10112
863.92,S36.201A,10111
863.93,S31.609A,10112
863.93,S36.202A,10111
863.94,S31.609A,10112
863.94,S36.209A,10111
863.95,S31.609A,10112
863.95,S36.899A,10111
863.99,S31.609A,10112
